date	cot	min	max	var	pvar	vol
7/04/2014	65,67	64,49	65,84	1,42	2,21	883.200
4/04/2014	64,25	63,62	64,91	0,35	0,55	687.300
3/04/2014	63,90	63,68	64,55	-0,40	-0,62	647.700
2/04/2014	64,30	63,07	64,90	0,75	1,18	664.800
1/04/2014	63,55	62,88	64,46	-0,67	-1,04	608.900
31/03/2014	64,22	63,01	64,80	1,43	2,28	737.200
28/03/2014	62,79	62,20	63,72	0,59	0,95	712.600
27/03/2014	62,20	59,98	62,35	2,20	3,67	943.200
26/03/2014	60,00	59,76	61,50	-0,80	-1,32	537.700
25/03/2014	60,80	60,51	61,80	-0,30	-0,49	379.200
24/03/2014	61,10	60,20	61,44	1,01	1,68	567.200
21/03/2014	60,09	59,22	61,14	0,32	0,54	601.300
20/03/2014	59,77	58,87	60,50	0,27	0,45	630.100
19/03/2014	59,50	58,64	60,00	0,12	0,20	520.600
18/03/2014	59,52	57,74	59,83	1,27	2,18	709.800
17/03/2014	58,25	57,93	58,75	0,46	0,80	340.200
14/03/2014	57,79	57,38	58,25	0,16	0,28	1.168.700
13/03/2014	57,63	57,10	58,49	-0,32	-0,55	1.003.600
12/03/2014	57,95	57,25	58,32	0,18	0,31	458.000
11/03/2014	57,77	56,90	58,15	0,47	0,82	580.700
10/03/2014	57,30	56,85	58,25	-0,55	-0,95	676.200
7/03/2014	57,85	57,53	59,12	-0,46	-0,79	614.900
6/03/2014	58,31	57,70	59,23	0,55	0,95	758.600
5/03/2014	57,76	57,51	59,19	0,06	0,10	550.000
28/02/2014	57,70	57,41	59,20	-1,05	-1,79	822.100
27/02/2014	58,75	57,20	59,42	0,98	1,70	899.800
26/02/2014	57,77	56,31	58,29	1,10	1,94	977.300
25/02/2014	56,67	56,40	57,59	-0,33	-0,58	591.800
24/02/2014	57,00	56,24	57,77	-0,50	-0,87	750.600
21/02/2014	57,50	55,35	57,75	2,40	4,36	1.476.200
20/02/2014	55,10	53,44	55,15	0,95	1,75	1.059.000
19/02/2014	54,15	52,86	54,89	0,52	0,97	923.100
18/02/2014	53,63	53,42	54,70	-0,27	-0,50	1.052.600
17/02/2014	53,90	53,41	54,92	-0,80	-1,46	795.000
14/02/2014	54,70	54,22	55,25	-0,05	-0,09	501.700
13/02/2014	54,75	53,38	54,99	0,43	0,79	452.500
12/02/2014	54,32	53,76	55,29	0,27	0,50	557.600
11/02/2014	54,05	53,85	55,48	-0,70	-1,28	1.973.300
10/02/2014	54,75	54,42	55,50	-0,58	-1,05	586.400
7/02/2014	55,33	54,21	55,33	0,93	1,71	993.000
6/02/2014	54,40	53,31	54,67	0,72	1,34	1.098.600
5/02/2014	53,68	53,00	54,55	-0,63	-1,16	1.514.300
4/02/2014	54,31	53,41	55,20	0,32	0,59	1.281.300
3/02/2014	53,99	53,50	55,43	-1,44	-2,60	1.386.000
31/01/2014	55,43	54,64	55,65	0,08	0,14	1.422.200
30/01/2014	55,35	54,52	55,94	0,36	0,65	935.800
29/01/2014	54,99	54,80	56,14	-1,01	-1,80	1.274.000
28/01/2014	56,00	55,81	57,68	-0,20	-0,36	1.409.300
27/01/2014	56,20	55,81	57,74	-1,05	-1,83	1.194.600
24/01/2014	57,25	56,55	57,94	-1,26	-2,15	1.231.400
23/01/2014	58,51	58,42	60,93	-1,89	-3,13	1.102.100
22/01/2014	60,40	57,55	60,40	2,80	4,86	1.173.900
21/01/2014	57,60	56,80	57,78	0,29	0,51	1.914.100
20/01/2014	57,31	56,44	57,60	0,74	1,31	845.200
17/01/2014	56,57	56,30	57,42	-0,63	-1,10	801.900
16/01/2014	57,20	56,95	58,44	-0,40	-0,69	785.400
15/01/2014	57,60	57,31	57,95	0,25	0,44	1.569.700
14/01/2014	57,35	57,01	58,00	-0,10	-0,17	773.400
13/01/2014	57,45	57,01	58,00	0,06	0,10	715.400
10/01/2014	57,39	57,39	59,08	-0,67	-1,15	586.500
9/01/2014	58,06	57,80	60,06	-1,99	-3,31	1.474.100
8/01/2014	60,05	59,47	60,54	-0,11	-0,18	452.100
7/01/2014	60,16	59,08	61,13	1,17	1,98	1.061.900
6/01/2014	58,99	58,96	60,43	-0,76	-1,27	553.700
3/01/2014	59,75	59,01	60,00	0,75	1,27	952.600
2/01/2014	59,00	59,00	61,79	-2,00	-3,28	981.100
