date	quo	min	max	var	pvar	vol
10/08/2016	30.50	30.46	31.55	-1.07	-3.39	638500
9/08/2016	31.57	30.89	31.57	0.57	1.84	524500
8/08/2016	31.00	30.86	31.48	-0.10	-0.32	546900
5/08/2016	31.10	30.79	31.45	0.13	0.42	800500
4/08/2016	30.97	30.83	31.63	-0.17	-0.55	894500
3/08/2016	31.14	30.40	31.53	-0.43	-1.36	1801500
2/08/2016	31.57	30.73	32.50	-0.03	-0.09	1821600
1/08/2016	31.60	31.41	34.20	-1.70	-5.11	1756200
29/07/2016	33.30	29.35	34.13	3.30	11.00	2880400
28/07/2016	30.00	27.38	30.07	2.76	10.13	2990300
27/07/2016	27.24	27.00	27.91	-0.19	-0.69	667100
26/07/2016	27.43	27.19	28.13	-0.38	-1.37	872100
25/07/2016	27.81	27.80	28.46	-0.27	-0.96	771800
22/07/2016	28.08	27.35	28.29	0.54	1.96	2425100
21/07/2016	27.54	27.34	28.26	-0.58	-2.06	1051000
20/07/2016	28.12	28.12	28.84	-0.78	-2.70	865900
19/07/2016	28.90	28.00	28.99	0.70	2.48	746600
18/07/2016	28.20	27.52	28.26	-0.07	-0.25	870200
15/07/2016	28.27	27.25	28.29	0.89	3.25	1120700
14/07/2016	27.38	27.20	28.19	0.27	1.00	992200
13/07/2016	27.11	26.20	27.19	0.40	1.50	675600
12/07/2016	26.71	26.71	27.30	-0.25	-0.93	794900
11/07/2016	26.96	26.90	27.21	0.02	0.07	903100
8/07/2016	26.94	26.84	27.31	0.03	0.11	523100
7/07/2016	26.91	26.76	27.55	-0.14	-0.52	1277800
6/07/2016	27.05	26.20	27.05	0.58	2.19	800000
5/07/2016	26.47	26.22	27.08	-0.43	-1.60	667700
4/07/2016	26.90	26.28	27.05	0.38	1.43	649900
1/07/2016	26.52	25.49	26.69	1.02	4.00	854300
30/06/2016	25.50	24.80	25.78	0.00	0.00	1279000
29/06/2016	25.50	25.50	26.00	-0.04	-0.16	1049300
28/06/2016	25.54	25.42	25.85	0.22	0.87	1285400
27/06/2016	25.32	25.32	25.82	-0.42	-1.63	1095800
24/06/2016	25.74	24.51	26.14	-0.06	-0.23	1651000
23/06/2016	25.80	23.47	25.80	2.35	10.02	2274100
22/06/2016	23.45	23.44	24.07	-0.33	-1.39	986400
21/06/2016	23.78	23.25	24.00	0.32	1.36	729000
20/06/2016	23.46	22.90	23.46	0.74	3.26	627300
17/06/2016	22.72	22.40	22.99	0.57	2.57	954700
16/06/2016	22.15	21.59	22.38	0.25	1.14	971000
15/06/2016	21.90	21.54	22.18	0.20	0.92	1267900
14/06/2016	21.70	21.30	22.26	-0.39	-1.77	1377400
13/06/2016	22.09	21.96	22.50	-0.20	-0.90	863000
10/06/2016	22.29	22.00	22.93	-0.61	-2.66	1061400
9/06/2016	22.90	22.90	23.88	-0.66	-2.80	955500
8/06/2016	23.56	23.45	24.26	-0.13	-0.55	1052400
7/06/2016	23.69	23.58	24.29	-0.56	-2.31	699000
6/06/2016	24.25	24.00	24.66	0.05	0.21	573600
3/06/2016	24.20	23.72	24.71	0.00	0.00	921300
2/06/2016	24.20	23.71	24.90	0.38	1.60	1038200
1/06/2016	23.82	22.70	23.93	1.30	5.77	1638100
31/05/2016	22.52	22.25	22.74	0.42	1.90	1603500
30/05/2016	22.10	22.10	22.56	-0.17	-0.76	427400
